Name,degree centrality,closeness centrality,betweenness centrality
EIF4B,0.0006433232239683852,0.0,0.0
DCAF11,0.001746163036485617,0.0,0.0
CLN3,0.0008271298593879239,0.0,0.0
CLCN6,0.0013785497656465398,0.0,0.0
CD63,0.0009190331770976932,0.0,0.0
CCT7,0.0006433232239683852,0.0,0.0
CASP9,0.0012866464479367704,0.0,0.0
CACNB1,0.0009190331770976932,0.0,0.0
AMPD2,0.001746163036485617,0.0,0.0
AKAP1,0.0011028398125172319,0.0,0.0
ZNF146,0.00036761327083907727,9.190331770976932e-05,3.398928396679703e-08
YIF1A,0.0015623564010660783,0.0,0.0
XK,0.0015623564010660783,0.0,0.0
WRN,0.0021137763073246943,0.0,0.0
WDR46,0.0006433232239683852,0.0,0.0
VASP,0.001470453083356309,0.0,0.0
UXT,0.0004595165885488466,0.0,0.0
UROD,0.0007352265416781545,0.0,0.0
UBE2G2,0.0006433232239683852,0.0,0.0
UBE2D3,0.0019299696719051558,0.0,0.0
UBE2C,0.00036761327083907727,0.0,0.0
TYMP,0.0022056796250344637,0.0,0.0
TYK2,0.0011947431302270011,0.0,0.0
TUBG2,0.0006433232239683852,0.0,0.0
TSC2,0.0015623564010660783,0.0,0.0
TRIP13,0.0034004227552614646,0.2705273945124451,2.849860560859494e-05
TRIM44,0.0010109364948074624,0.0,0.0
TPP2,0.0006433232239683852,0.0,0.0
TOMM20,0.0007352265416781545,0.0,0.0
TMF1,0.0011028398125172319,0.3119579768051242,1.6270018693192124e-06
TMED10,0.0007352265416781545,0.0,0.0
THRAP3,0.0007352265416781545,9.190331770976932e-05,4.931962559442538e-08
SUPT5H,0.0028490028490028487,0.2688653325335746,2.1184566773302914e-05
STX10,0.001470453083356309,0.0,0.0
STOM,0.0004595165885488466,0.0,0.0
SSB,0.0005514199062586159,9.190331770976932e-05,0.0
SRSF7,0.0009190331770976932,0.0,0.0
SRSF1,0.0046870692031982355,0.3134536163658235,0.00019048043453667209
SRP54,0.0016542597187758478,0.0,0.0
SRD5A1,0.0005514199062586159,0.0,0.0
SQSTM1,0.0024813895781637717,0.0,0.0
SNRPA,0.0011028398125172319,0.0,0.0
SLC39A7,0.0007352265416781545,0.0,0.0
SLC39A6,0.0007352265416781545,0.0,0.0
SLC2A4,0.0005514199062586159,0.0,0.0
SLC25A3,0.0015623564010660783,0.0,0.0
SIGMAR1,0.00036761327083907727,0.0,0.0
SHMT1,0.00036761327083907727,0.0,0.0
SERPINE2,0.0008271298593879239,0.0,0.0
SCML2,0.00036761327083907727,0.0,0.0
RPS27A,0.0009190331770976932,0.0,0.0
RPL32,0.0005514199062586159,0.0,0.0
RPL19,0.00036761327083907727,0.0,0.0
RHOG,0.0013785497656465398,0.0,0.0
RGS16,0.0012866464479367704,0.0,0.0
RCC1,0.0006433232239683852,0.0,0.0
RBM15B,0.0006433232239683852,0.0,0.0
RBBP8,0.0015623564010660783,0.0,0.0
RAB3A,0.0005514199062586159,0.0,0.0
PYCR1,0.00036761327083907727,0.0,0.0
PWP1,0.0005514199062586159,9.190331770976932e-05,9.139560695445972e-08
PTGES3,0.0013785497656465398,0.0,0.0
PTDSS1,0.0004595165885488466,0.0,0.0
PSMC4,0.0004595165885488466,0.0,0.0
PSMA1,0.0013785497656465398,0.0,0.0
PRPS2,0.0008271298593879239,0.0,0.0
PRDX3,0.0004595165885488466,0.0,0.0
PQBP1,0.0019299696719051558,0.3144617394329751,3.5075406502660253e-05
PPID,0.0006433232239683852,0.0,0.0
POLE3,0.0007352265416781545,0.0,0.0
POLD4,0.001746163036485617,0.0,0.0
PMS1,0.0006433232239683852,9.190331770976932e-05,2.853514532887131e-08
PLOD3,0.0010109364948074624,0.0,0.0
PCF11,0.0007352265416781545,0.0,0.0
NUP88,0.0004595165885488466,0.0,0.0
NUP62,0.001746163036485617,0.0,0.0
NOD1,0.0006433232239683852,0.0,0.0
NFAT5,0.0027570995312930797,0.0014755588232290742,4.471128925865009e-06
NDUFS6,0.00036761327083907727,0.0,0.0
NAT10,0.00036761327083907727,0.0,0.0
NAP1L1,0.0007352265416781545,0.0,0.0
MPHOSPH6,0.0007352265416781545,0.0,0.0
MGEA5,0.00018380663541953864,0.0,0.0
MFNG,0.0007352265416781545,0.0,0.0
METTL1,0.00027570995312930797,0.0,0.0
MEN1,0.0028490028490028487,0.34011338179411693,0.00012558075176383524
MCCC2,0.00036761327083907727,0.0,0.0
MBNL1,0.0030328094844223876,0.0,0.0
MAPRE2,0.0010109364948074624,0.0,0.0
MAN2A2,0.0008271298593879239,0.0,0.0
LY86,0.0005514199062586159,0.0,0.0
LSM1,0.0010109364948074624,0.0,0.0
LAMP1,0.0009190331770976932,0.0,0.0
LAGE3,0.00036761327083907727,0.0,0.0
KHK,0.0004595165885488466,0.0,0.0
JARID2,0.002021872989614925,0.25824532463356664,4.0542425319945954e-07
IVNS1ABP,0.0015623564010660783,0.00045951658854884663,7.292167233771259e-07
ISG20,0.0006433232239683852,0.0,0.0
IRF2,0.0021137763073246943,0.3448687007642285,4.374012633993562e-05
INSM1,0.0018380663541953863,0.00036761327083907727,1.5149093318345313e-06
ING1,0.0035842293906810036,0.3406471441635364,1.2440851804006244e-05
IMPA2,0.00036761327083907727,0.0,0.0
ILK,0.0015623564010660783,0.0,0.0
HSF2BP,0.0005514199062586159,0.25317885583433114,1.514556568760333e-07
HOXD13,0.001470453083356309,0.3132997896437826,6.315191556588682e-06
HNRNPA2B1,0.0015623564010660783,0.0,0.0
HMBS,0.0006433232239683852,0.0,0.0
HBP1,0.0030328094844223876,0.32206712603271026,9.152906375815085e-06
HADHB,0.0006433232239683852,0.0,0.0
GNS,0.0004595165885488466,0.0,0.0
GNL1,0.0013785497656465398,0.0,0.0
GAS8,0.0004595165885488466,0.0,0.0
FUS,0.0042275526146493886,0.3451209340493615,0.00027436524979740986
FPGS,0.0008271298593879239,0.0,0.0
FGF9,0.0010109364948074624,0.0,0.0
FADS3,0.0011947431302270011,0.0,0.0
ESD,0.00027570995312930797,0.0,0.0
EPB42,0.00018380663541953864,0.0,0.0
EIF5A2,0.0011028398125172319,0.0,0.0
EIF4E,0.002021872989614925,0.0,0.0
EIF3K,0.00027570995312930797,0.0,0.0
EIF2S3,0.00036761327083907727,0.0,0.0
DPM2,0.00036761327083907727,0.0,0.0
DPM1,0.00036761327083907727,0.0,0.0
DMTF1,0.0013785497656465398,0.2646690243635144,5.13257812832452e-07
DLEU2,0.0015623564010660783,0.0,0.0
DDX18,0.0005514199062586159,0.0,0.0
DDX1,0.0008271298593879239,0.0,0.0
DDB1,0.0025732928958735407,0.29192828934691534,1.9100744235320557e-05
DCK,0.0006433232239683852,0.0,0.0
DBP,0.0022975829427442328,0.3402306659472169,0.00010241891808200863
CTSF,0.00036761327083907727,0.0,0.0
CTSC,0.00027570995312930797,0.0,0.0
CSTF3,0.0006433232239683852,0.0,0.0
CPSF1,0.0009190331770976932,0.0,0.0
CNPY2,0.0005514199062586159,0.0,0.0
CLINT1,0.00027570995312930797,0.0,0.0
CLCN2,0.0007352265416781545,0.0,0.0
CFDP1,0.0006433232239683852,0.0,0.0
CEBPZ,0.0011028398125172319,0.3264261914415986,4.3956437622874305e-06
CDK5R1,0.001470453083356309,0.0,0.0
CDC16,0.0007352265416781545,0.0,0.0
CD164,0.0011947431302270011,0.0,0.0
CCDC6,0.0008271298593879239,0.0,0.0
CBX3,0.0035842293906810036,0.27986843428273733,0.00010153755800073877
BCAT1,0.0004595165885488466,0.0,0.0
ATXN10,0.0004595165885488466,0.0,0.0
ATP5S,0.00036761327083907727,0.0,0.0
ATF7,0.04144839628710596,0.4042393479235053,0.00029604242143822025
ARSB,0.00036761327083907727,0.0,0.0
ARRB2,0.001470453083356309,0.0,0.0
ARF4,0.001470453083356309,0.0,0.0
AQR,9.190331770976932e-05,0.0,0.0
AKR1A1,0.00027570995312930797,0.0,0.0
AKAP9,0.00036761327083907727,0.0,0.0
AIMP2,0.0012866464479367704,0.0,0.0
AHSG,0.00036761327083907727,0.0,0.0
ABCC4,0.0010109364948074624,0.0,0.0
ABCB6,0.0009190331770976932,0.0,0.0
ZNF85,0.00027570995312930797,0.0,0.0
ZNF593,0.0015623564010660783,9.190331770976932e-05,2.984367177374873e-07
ZNF451,0.0010109364948074624,0.28055573397400146,2.3857748043638072e-05
ZNF304,0.00018380663541953864,0.0,0.0
ZNF274,0.0009190331770976932,0.00018380663541953864,4.5100917620276385e-07
ZNF234,9.190331770976932e-05,0.0,0.0
ZNF134,0.00018380663541953864,0.0,0.0
ZMPSTE24,0.00027570995312930797,0.0,0.0
ZFPL1,0.00036761327083907727,0.0,0.0
ZFP36L2,0.002021872989614925,0.0,0.0
YY1,0.1417149159084643,0.49222268642796824,0.002173888857592809
XRCC6,0.009098428453267162,0.3574304443765733,0.00023152408498092642
VAPA,0.0011028398125172319,0.0,0.0
VAMP1,0.00018380663541953864,0.0,0.0
USP4,0.0009190331770976932,0.0,0.0
USP11,0.0004595165885488466,0.0,0.0
UQCRC2,0.00036761327083907727,0.0,0.0
UBXN8,0.0005514199062586159,0.0,0.0
UBL3,0.0008271298593879239,0.0,0.0
UBA52,0.0015623564010660783,0.0,0.0
U2AF1,0.0004595165885488466,0.0,0.0
TUSC2,0.0010109364948074624,0.0,0.0
TULP3,0.00036761327083907727,0.0,0.0
TUBG1,0.0008271298593879239,0.0,0.0
TRIM24,0.004962779156327543,0.34426702658367236,0.0002698244311429756
TPT1,0.0009190331770976932,0.0,0.0
TPR,0.0006433232239683852,0.0,0.0
TPM2,0.0007352265416781545,0.0,0.0
TOPBP1,0.0008271298593879239,0.0,0.0
TNFAIP1,0.0011028398125172319,0.0,0.0
TMEM187,0.001470453083356309,0.0,0.0
THBS4,0.00027570995312930797,0.0,0.0
TCF12,0.0022056796250344637,0.337900246366645,1.6018404525619018e-05
SYPL1,0.00036761327083907727,0.0,0.0
SYNGR2,0.00018380663541953864,0.0,0.0
SYMPK,0.001470453083356309,0.0,0.0
SYK,0.0008271298593879239,0.0,0.0
STX16,0.0016542597187758478,0.0,0.0
SRSF5,0.0010109364948074624,0.2610969762804694,2.765035335550709e-06
SRI,0.00027570995312930797,0.0,0.0
SPAST,0.0006433232239683852,0.0,0.0
SPAG6,0.00027570995312930797,0.0,0.0
SPAG5,0.00027570995312930797,0.0,0.0
SNRPD3,0.0004595165885488466,0.0,0.0
SNRPB2,0.00036761327083907727,0.0,0.0
SNRNP40,0.0005514199062586159,0.0,0.0
SNAPC3,0.0006433232239683852,0.3094231792744197,1.9846818296151915e-08
SNAPC1,0.0010109364948074624,0.3221244809762042,2.3826496188367797e-06
SLIT3,0.0006433232239683852,0.0,0.0
SLIT1,9.190331770976932e-05,0.0,0.0
SLC9A3R2,0.002021872989614925,0.0,0.0
SLC31A1,0.0007352265416781545,0.0,0.0
SLC28A2,0.00018380663541953864,0.0,0.0
SLC26A4,0.00036761327083907727,0.0,0.0
SLC25A28,0.001470453083356309,0.0,0.0
SLC25A11,0.0013785497656465398,0.0,0.0
SLC12A2,0.0015623564010660783,0.0,0.0
SLBP,0.0007352265416781545,0.0,0.0
SIRT1,0.002940906166712618,0.35707764733336417,0.00011727837173007374
SFXN3,0.0004595165885488466,0.0,0.0
SFMBT1,0.0008271298593879239,0.00027570995312930797,4.452584901002928e-07
SERP1,0.00036761327083907727,0.0,0.0
SEC61B,0.0007352265416781545,0.0,0.0
SEC23B,0.0004595165885488466,0.0,0.0
SDF2,0.0006433232239683852,0.0,0.0
SARS2,0.0006433232239683852,0.0,0.0
SARS,0.00027570995312930797,0.0,0.0
SAP30,0.0036761327083907726,0.341741230967009,0.00013733503277510792
SAP18,0.0009190331770976932,0.2853504236485847,1.2855291363838495e-06
RXRB,0.01075268817204301,0.33394929114896676,5.9221113250343146e-05
RRP9,0.0006433232239683852,0.0,0.0
RRAS,0.0018380663541953863,0.0,0.0
RPS5,0.00027570995312930797,0.0,0.0
RPS29,0.0004595165885488466,0.0,0.0
RPS25,0.001470453083356309,0.0,0.0
RPS21,0.00036761327083907727,0.0,0.0
RPS19,0.0010109364948074624,0.0,0.0
RPS16,0.00036761327083907727,0.0,0.0
RPL9,0.00027570995312930797,0.0,0.0
RPL8,0.0009190331770976932,0.0,0.0
RPL37,0.0005514199062586159,0.0,0.0
RPL27A,0.0006433232239683852,0.0,0.0
RPL27,0.0005514199062586159,0.0,0.0
RPL18,0.0004595165885488466,0.0,0.0
RPL15,0.0011947431302270011,0.0,0.0
RGS2,0.0005514199062586159,0.0,0.0
RGL2,0.0015623564010660783,0.0,0.0
RECQL5,0.0008271298593879239,0.0,0.0
RECQL,0.00036761327083907727,0.0,0.0
RBM8A,0.00018380663541953864,0.0,0.0
RBM39,0.0016542597187758478,0.34041208246189925,2.3600544559963853e-06
RBBP4,0.0044113592500689275,0.3591573900671875,6.828820503028718e-05
RANBP3,0.00018380663541953864,0.0,0.0
RAB8A,0.0007352265416781545,0.0,0.0
RAB3GAP2,0.00018380663541953864,0.0,0.0
RAB11A,0.00018380663541953864,0.0,0.0
QDPR,0.00027570995312930797,0.0,0.0
PTOV1,0.00027570995312930797,0.0,0.0
PSMG1,0.00018380663541953864,0.0,0.0
PSMD8,0.00036761327083907727,0.0,0.0
PSMD7,0.00036761327083907727,0.0,0.0
PSMD5,0.0004595165885488466,0.0,0.0
PSMD3,0.0008271298593879239,0.0,0.0
PSMD10,0.00036761327083907727,0.0,0.0
PSMC5,0.0013785497656465398,0.0,0.0
PSMB7,0.00036761327083907727,0.0,0.0
PSMB5,0.0008271298593879239,0.0,0.0
PSMB1,0.00036761327083907727,0.0,0.0
PSMA5,0.0009190331770976932,0.0,0.0
PRTN3,0.0004595165885488466,0.0,0.0
PREP,0.0009190331770976932,0.0,0.0
PRDM8,0.002021872989614925,0.0,0.0
PPP2R1B,0.0013785497656465398,0.0,0.0
PPP2CA,0.002021872989614925,0.0,0.0
PPP1CB,0.0011028398125172319,0.0,0.0
POLR1C,0.0012866464479367704,0.2488082992446188,5.489941415141696e-07
POLDIP2,0.00027570995312930797,0.0,0.0
PMVK,0.0004595165885488466,0.0,0.0
PMS2P3,0.00027570995312930797,0.0,0.0
PMM2,0.00036761327083907727,0.0,0.0
PKP1,9.190331770976932e-05,0.0,0.0
PKM,0.0006433232239683852,0.0,0.0
PIK3C3,0.00027570995312930797,0.0,0.0
PIGF,0.0006433232239683852,0.0,0.0
PHB2,0.0022975829427442328,0.33565343022979743,1.3176282157740381e-05
PHB,0.0009190331770976932,0.0,0.0
PFN1,0.0021137763073246943,0.0,0.0
PEX14,0.0009190331770976932,0.0,0.0
PDK3,0.00027570995312930797,0.0,0.0
PDK2,0.0007352265416781545,0.0,0.0
PDE6D,0.0006433232239683852,0.0,0.0
PDCD10,0.0005514199062586159,0.0,0.0
PCMT1,0.0005514199062586159,0.0,0.0
PBK,0.0004595165885488466,0.0,0.0
PARP2,0.0004595165885488466,0.0,0.0
NUP155,0.0009190331770976932,0.0,0.0
NUFIP1,0.0004595165885488466,0.0,0.0
NSUN5,0.0004595165885488466,0.0,0.0
NPRL2,0.0009190331770976932,0.0,0.0
NOTCH4,0.0038599393438103115,0.3176926998726735,3.314514850406496e-05
NLRP2,0.00018380663541953864,0.0,0.0
NID1,0.0008271298593879239,0.0,0.0
NFKBIL1,0.0011028398125172319,0.0,0.0
NFIL3,0.023802959286830253,0.3348456748442019,0.00021562962516396165
NEFM,0.0011028398125172319,0.0,0.0
NDUFB5,0.00027570995312930797,0.0,0.0
NDUFB3,0.0005514199062586159,0.0,0.0
NDUFA2,0.0005514199062586159,0.0,0.0
NDRG1,0.0011947431302270011,0.0,0.0
NCBP2,0.0011028398125172319,0.0,0.0
NCBP1,0.00036761327083907727,0.0,0.0
NBR1,0.0010109364948074624,0.0,0.0
NAGPA,0.0004595165885488466,0.0,0.0
NACA,0.0006433232239683852,0.0,0.0
MTF2,0.0008271298593879239,0.3125779215186853,8.552306504311847e-06
MST1,0.0004595165885488466,0.0,0.0
MRPL13,0.00018380663541953864,0.0,0.0
MMP8,9.190331770976932e-05,0.0,0.0
MFAP1,0.00036761327083907727,0.0,0.0
MEIS2,0.0011028398125172319,0.0,0.0
MEIS1,0.03336090432864626,0.3718952134136405,0.001094447075772904
MDH1,0.00027570995312930797,0.0,0.0
MBD4,0.00036761327083907727,0.0,0.0
MBD1,0.0036761327083907726,0.325106132254449,4.7730652628083166e-05
MAPK7,0.0010109364948074624,0.0,0.0
MAP2K5,0.0005514199062586159,0.0,0.0
MANF,0.0011028398125172319,0.0,0.0
MAN2A1,0.0008271298593879239,0.0,0.0
MAFF,0.0030328094844223876,0.28299916592047647,1.6792920471027142e-05
MADD,0.0012866464479367704,0.0,0.0
LZTR1,0.0008271298593879239,9.190331770976932e-05,5.7084616958186984e-08
LTA4H,0.00036761327083907727,0.0,0.0
LMX1B,0.0007352265416781545,0.28041800410950757,3.1119571044772987e-06
LMNB2,0.0004595165885488466,0.0,0.0
LANCL1,0.00027570995312930797,0.0,0.0
LAMC1,0.0016542597187758478,0.0,0.0
LAMB2,0.0005514199062586159,0.0,0.0
LAIR2,9.190331770976932e-05,0.0,0.0
LAIR1,9.190331770976932e-05,0.0,0.0
KPNA3,0.0008271298593879239,0.0,0.0
KLK10,0.0004595165885488466,0.0,0.0
KLF1,0.0012866464479367704,0.28302130578794354,5.301315795152058e-07
KIF20B,0.00027570995312930797,0.0,0.0
KIF11,0.00036761327083907727,0.0,0.0
KDM5A,0.002021872989614925,0.3408611185003226,5.2099187014346895e-06
KCNJ5,0.00027570995312930797,0.0,0.0
IL11RA,0.0005514199062586159,0.0,0.0
IGF2R,0.0011028398125172319,0.0,0.0
IGBP1,0.00027570995312930797,0.0,0.0
IER2,0.00036761327083907727,0.0,0.0
IDH3B,0.0004595165885488466,0.0,0.0
HNRNPUL1,0.0031247128021321567,0.32469762193119733,2.9356193312958463e-05
HLA-DPB1,0.00036761327083907727,0.0,0.0
HINT1,0.0007352265416781545,0.0,0.0
HEXIM1,0.001746163036485617,0.32803439664652473,2.7396634938442414e-06
HAX1,0.001470453083356309,0.0017663817663817665,2.4415663767359836e-06
H6PD,0.0009190331770976932,0.0,0.0
GSTO1,0.0004595165885488466,0.0,0.0
GRK4,0.0004595165885488466,0.0,0.0
GPR4,9.190331770976932e-05,0.0,0.0
GMDS,0.0004595165885488466,0.0,0.0
GLA,0.0009190331770976932,0.0,0.0
GCFC2,0.0005514199062586159,9.190331770976932e-05,4.7865141808182174e-08
GC,0.0004595165885488466,0.0,0.0
GALT,0.0007352265416781545,0.0,0.0
GAK,0.0005514199062586159,0.0,0.0
GABARAP,0.0016542597187758478,0.0,0.0
FXR2,0.005789909015715467,0.2586515255731714,0.00024112733241562728
FXR1,0.0011028398125172319,0.22304235625578558,8.690588152213932e-07
FXN,0.00027570995312930797,0.0,0.0
FUT1,0.0005514199062586159,0.0,0.0
FRY,0.00036761327083907727,0.0,0.0
FOXM1,0.0008271298593879239,0.328074061033532,5.6158965723153736e-08
FLOT2,0.0004595165885488466,0.0,0.0
FKBP2,0.0015623564010660783,0.0,0.0
FGFR4,0.0010109364948074624,0.0,0.0
FECH,0.0008271298593879239,0.0,0.0
FASLG,0.0006433232239683852,0.0,0.0
FANCA,0.0011028398125172319,0.0,0.0
FAH,0.00018380663541953864,0.0,0.0
EXOSC1,0.0006433232239683852,0.0,0.0
ETFDH,0.0009190331770976932,0.0,0.0
ETFB,0.0010109364948074624,0.0,0.0
ETFA,0.0004595165885488466,0.0,0.0
EPHX1,0.00036761327083907727,0.0,0.0
ENTPD7,9.190331770976932e-05,0.0,0.0
ENO2,0.0004595165885488466,0.0,0.0
EIF4EBP2,0.0005514199062586159,0.0,0.0
EIF4E2,0.0004595165885488466,0.0,0.0
EIF3I,0.00027570995312930797,0.0,0.0
DPYSL3,0.0008271298593879239,0.0,0.0
DFFA,0.0007352265416781545,0.0,0.0
DEGS1,0.0005514199062586159,0.0,0.0
DDX11,0.00036761327083907727,0.0,0.0
DDX10,0.00027570995312930797,0.0,0.0
DCAF8,0.0005514199062586159,0.0,0.0
CYTIP,0.00027570995312930797,0.0,0.0
CYBA,0.0004595165885488466,0.0,0.0
CYB561D2,0.0009190331770976932,0.0,0.0
CXXC1,0.0005514199062586159,0.31321841307504394,1.0388865113467594e-06
CXCL2,0.0008271298593879239,0.0,0.0
CST5,9.190331770976932e-05,0.0,0.0
CSF2RB,0.00027570995312930797,0.0,0.0
CRIPT,0.0006433232239683852,0.0,0.0
CREBL2,0.0007352265416781545,0.0,0.0
CRAT,0.0004595165885488466,0.0,0.0
CRADD,0.0008271298593879239,0.0,0.0
COX7A2L,0.0006433232239683852,0.0,0.0
COPS3,0.0011028398125172319,0.0,0.0
COASY,0.00036761327083907727,0.0,0.0
CNTN2,0.00027570995312930797,0.0,0.0
CMAS,0.0012866464479367704,0.0,0.0
CLUL1,0.00027570995312930797,0.0,0.0
CLP1,0.0007352265416781545,0.0,0.0
CHRNB1,0.00027570995312930797,0.0,0.0
CEACAM5,0.0005514199062586159,0.0,0.0
CDK16,0.0022056796250344637,0.0,0.0
CDC25C,0.0004595165885488466,0.0,0.0
CDC25B,0.0005514199062586159,0.0,0.0
CD2AP,0.0008271298593879239,0.0,0.0
CCRL2,0.0005514199062586159,0.0,0.0
CCHCR1,0.0004595165885488466,0.0,0.0
CASP8AP2,0.0008271298593879239,0.0,0.0
CAPZA1,0.0005514199062586159,0.0,0.0
CACNG3,0.00027570995312930797,0.0,0.0
BTN2A1,9.190331770976932e-05,0.0,0.0
BLK,0.0007352265416781545,0.0,0.0
BAZ1B,0.0019299696719051558,0.25660892828888904,9.390059809251046e-05
ATP6V1G2,0.0011947431302270011,0.0,0.0
ATP1A2,0.0004595165885488466,0.0,0.0
ASH2L,0.0010109364948074624,0.26779722192736377,1.133457545003765e-06
ASCL2,0.00027570995312930797,9.190331770976932e-05,4.427711149357624e-09
ASB1,0.0007352265416781545,0.0,0.0
ASAH1,0.0004595165885488466,0.0,0.0
ARPP19,0.00036761327083907727,0.0,0.0
ARL1,0.00036761327083907727,0.0,0.0
ARID4A,0.0011947431302270011,0.29315842394992764,3.4809281136315703e-07
ARFIP2,0.0005514199062586159,0.0,0.0
ARFGAP2,0.0009190331770976932,0.0,0.0
APBA3,0.0004595165885488466,0.0,0.0
AP4M1,0.0019299696719051558,0.0,0.0
ALG5,0.00027570995312930797,0.0,0.0
ALDH9A1,0.00018380663541953864,0.0,0.0
AKR1B10,9.190331770976932e-05,0.0,0.0
AIFM1,0.0007352265416781545,0.0,0.0
AHCYL1,0.0006433232239683852,0.0,0.0
AGPS,0.0006433232239683852,0.0,0.0
ADCY9,0.00036761327083907727,0.0,0.0
ACYP2,0.0006433232239683852,0.0,0.0
ACTR3,0.0006433232239683852,0.0,0.0
ACP5,0.0004595165885488466,0.0,0.0
ACO2,0.00036761327083907727,0.0,0.0
ACADM,0.0005514199062586159,0.0,0.0
BCR,0.0013785497656465398,0.0,0.0
ZBTB17,0.0031247128021321567,0.3687238572076602,3.7948193240179e-05
VDAC2,0.00036761327083907727,0.0,0.0
USO1,0.0011947431302270011,0.0,0.0
TRIM25,0.0011947431302270011,0.00036761327083907727,1.9289256399009553e-06
NEUROD1,0.0024813895781637717,0.3327411476546056,1.5651298568927014e-05
PAX4,0.0009190331770976932,9.190331770976932e-05,1.054965104670975e-07
PAX6,0.026100542229574485,0.3795159636692755,0.0007704577097342175
NKX2-2,0.016910210458597554,0.36439088144810206,0.0001599591658889014
PPP3CA,0.0018380663541953863,0.0,0.0
PPP3CB,0.0010109364948074624,0.0,0.0
CHP2,0.00036761327083907727,0.0,0.0
CHP1,0.0009190331770976932,0.0,0.0
PPP3CC,0.00036761327083907727,0.0,0.0
PPP3R1,0.0009190331770976932,0.0,0.0
NFATC1,0.011763624666850473,0.34768598472049567,7.26230389746421e-05
NFATC3,0.011120301442882088,0.31599994214733645,3.414480689553388e-05
NFATC4,0.012406947890818858,0.32950839521056174,8.578147007643406e-05
NFIC,0.03501516404742211,0.42397913950505006,0.00042207803059976436
ALAS1,0.00027570995312930797,0.0,0.0
AMELX,0.00027570995312930797,0.0,0.0
AMELY,0.00018380663541953864,0.0,0.0
APOA2,0.0018380663541953863,0.0,0.0
C4BPB,9.190331770976932e-05,0.0,0.0
COL18A1,0.0008271298593879239,0.0,0.0
CYP17A1,0.00036761327083907727,0.0,0.0
CYP1A2,0.0006433232239683852,0.0,0.0
FABP7,0.00036761327083907727,0.0,0.0
LHCGR,0.00027570995312930797,0.0,0.0
MATN1,0.0007352265416781545,0.0,0.0
MBL2,0.00036761327083907727,0.0,0.0
PIR,0.0007352265416781545,0.2587501910416334,9.831318120980694e-07
PON1,9.190331770976932e-05,0.0,0.0
PROC,0.0004595165885488466,0.0,0.0
RBP1,0.0008271298593879239,0.0,0.0
RGN,0.00027570995312930797,0.0,0.0
SLC34A2,0.0008271298593879239,0.0,0.0
SMUG1,0.0006433232239683852,0.0,0.0
TNNC2,0.0004595165885488466,0.0,0.0
UROS,0.00027570995312930797,0.0,0.0
GTF3C1,0.0024813895781637717,0.2701771972379953,0.00010510886328633543
GTF3C2,0.001746163036485617,0.30952907660640194,0.00011934558285727377
GFAP,0.0011947431302270011,0.0,0.0
SFTPC,0.0011947431302270011,0.0,0.0
ADRA1B,0.0022056796250344637,0.0,0.0
NFIX,0.0016542597187758478,0.2768909585939961,8.08390970442944e-06
IL1RN,0.0009190331770976932,0.0,0.0
A2M,0.0009190331770976932,0.0,0.0
ADORA1,0.0008271298593879239,0.0,0.0
ADRA2B,0.0008271298593879239,0.0,0.0
AGFG1,0.0004595165885488466,0.0,0.0
ATP12A,0.00036761327083907727,0.0,0.0
CYLD,0.0009190331770976932,0.0,0.0
DNASE1L2,0.0005514199062586159,0.0,0.0
ELF3,0.0019299696719051558,0.3815037265554792,3.917292538796429e-05
GALR1,0.0004595165885488466,0.0,0.0
ID1,0.0036761327083907726,0.318111733536075,4.662784221511525e-05
IRF4,0.005514199062586159,0.3410646432560344,8.539496067060436e-05
MICA,0.0008271298593879239,0.0,0.0
MSX1,0.003768036026100542,0.3771289878744274,0.00029091611413348473
MYOD1,0.007260362099071776,0.39915476326039984,0.0004971915906793394
NOD2,0.00036761327083907727,0.0,0.0
NPY1R,0.0008271298593879239,0.0,0.0
OGN,0.0005514199062586159,0.0,0.0
PTAFR,0.00027570995312930797,0.0,0.0
PTK2B,0.0012866464479367704,0.0,0.0
PTPN13,0.0007352265416781545,0.0,0.0
RALBP1,0.0006433232239683852,0.0,0.0
SERPINA3,0.00036761327083907727,0.0,0.0
TACR1,0.0004595165885488466,0.0,0.0
TINF2,0.0005514199062586159,0.0,0.0
TRADD,0.0024813895781637717,0.0,0.0
TRAF3,0.0022056796250344637,0.0,0.0
TRAF4,0.0013785497656465398,0.0,0.0
TRAF5,0.00036761327083907727,0.0,0.0
LTA,0.0010109364948074624,0.0,0.0
TRAF1,0.0011028398125172319,0.0,0.0
TLR2,0.0010109364948074624,0.0,0.0
PPP2R2A,0.0012866464479367704,0.0,0.0
PPP2R1A,0.0011947431302270011,0.0,0.0
PPP2CB,0.0008271298593879239,0.0,0.0
IL1R2,0.00036761327083907727,0.0,0.0
IL1R1,0.00027570995312930797,0.0,0.0
SDC4,0.0009190331770976932,0.0,0.0
CXCL5,0.0005514199062586159,0.0,0.0
CXCL3,0.0006433232239683852,0.0,0.0
CSF3,0.0013785497656465398,0.0,0.0
B2M,0.0008271298593879239,0.0,0.0
SELP,9.190331770976932e-05,0.0,0.0
UBE2D2,0.0004595165885488466,0.0,0.0
NKX3-1,0.011763624666850473,0.3544189802446043,4.120119461075015e-05
DLL3,0.0009190331770976932,0.0,0.0
